Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_Type,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
212_126031,212,The Manhattan FISH MARKET,The Manhattan FISH MARKET,20% off a la carte bill with a minimum spend of SGD55,20% off a la carte bill with a minimum spend of SGD55,0,"Addr: 799 New Upper Changi Road, #03-05-07/40 Bedok Point; Postal: 467351; Coords: 1.324574, 103.932297|Addr: 1 Woodlands Square, #02-34 & KO1 Causeway Point; Postal: 738099; Coords: 1.435855, 103.786224|Addr: 2 Tampines Central 5, #01-37 Century Square; Postal: 529509; Coords: 1.352299, 103.943855|Addr: 5 Changi Business Park Central 1, #01-39/40 Changi City Point; Postal: 486038; Coords: 1.336056, 103.963982|Addr: 180 Kitchener Road, #04-12/13 City Square Mall; Postal: 208549; Coords: 1.311387, 103.856606|Addr: 90 Hougang Ave 10, #04-10/10A Hougang Mall; Postal: 538766; Coords: 1.372629, 103.893936|Addr: 2 Jurong East Central 1, #04-10/21 JCube; Postal: 609731; Coords: 1.333520, 103.740280|Addr: 9 Bishan Place, #01-22/30 Junction 8; Postal: 579837; Coords: 1.353595, 103.848335|Addr: 6 Raffles Boulevard, #02-183 Marina Square; Postal: 039594; Coords: 1.290989, 103.857422|Addr: 930 Yishun Ave 2, #02-06/07 Northpoint; Postal: 769098; Coords: 1.429848, 103.835556|Addr: 68 Orchard Road, #06-07 Plaza Singapura; Postal: 238839; Coords: 1.300614, 103.845108|Addr: 3 Temasek Boulevard, #B1-134 Suntec City Mall; Postal: 039083; Coords: 1.295749, 103.859711|Addr: 1 Vista Exchange Green, #B1-10 The Star Vista; Postal: 138617; Coords: 1.306842, 103.788437|Addr: 1 Stadium Place, #01-09 Kallang Wave; Postal: 397628; Coords: 1.303329, 103.873024",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126031.jpg,0,0,2016-03-31 T23:59:59,CITI_126031,212_CITI_126031,The Manhattan FISH MARKET,0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_124905,212,The North Face,The North Face,15% off regularpriced items,15% off regularpriced items,0,"Addr: ION Orchard #B4-27, 2 Orchard Turn; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Marina Square #03-140, 6 Raffles Boulevard; Postal: 039594; Coords: 1.290989, 103.857422|Addr: Takashimaya S.C. Level 4, 391 Orchard Road Ngee Ann City; Postal: 238873; Coords: 1.302707, 103.834290|Addr: Westgate #03-19, 3 Gateway Drive; Postal: 608532; Coords: 1.335021, 103.742912",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124905.jpg,0,0,2015-08-02 T23:59:59,CITI_124905,212_CITI_124905,The North Face,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_124903,212,The Planet Traveller,The Planet Traveller,SGD20 off with every SGD200 spent on regularpriced items,SGD20 off with every SGD200 spent on regularpriced items,0,"Addr: Changi Airport Terminal 3 Level 3 (Public Area), 65 Airport Boulevard, #03-34 to 41, Departure/Check In Hall North Mezzanine Level; Postal: 819663; Coords: 1.356716, 103.986511|Addr: ION Orchard #04-19, 2 Orchard Turn; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Marina Square #03-126, 6 Raffles Boulevard; Postal: 039594; Coords: 1.290989, 103.857422|Addr: Paragon #04-15, 290 Orchard Road; Postal: 238859; Coords: 1.304510, 103.836182",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124903.jpg,0,0,2015-07-31 T23:59:59,CITI_124903,212_CITI_124903,The Planet Traveller,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_120157,212,"The Sleeping Rhino, klapsons, The Boutique Hotel","The Sleeping Rhino, klapsons, The Boutique Hotel",30% off total food bill Available at: The Sleeping Rhino,30% off total food bill Available at: The Sleeping Rhino,0,"Addr: 15 Hoe Chaing Road; Postal: 089316; Coords: 1.273791, 103.842171",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2015-12-31 T23:59:59,CITI_120157,212_CITI_120157,"The Sleeping Rhino,  klapsons, The Boutique Hotel",0,0,All,"- Valid for dinner only.
- Not valid for alcoholic and non-alcoholic drinks.",0,0,0,0,Dining,Not available,0,0
212_125005,212,Thierry Mugler,Thierry Mugler,Complimentary 2piece travel kit with every SGD150 spent on...,Complimentary 2piece travel kit with every SGD150 spent on...,0,"Addr: Metro Paragon #02-28, 290 Orchard Rd; Postal: 238859; Coords: 1.304510, 103.836182|Addr: Metro Centrepoint #01-14, 176 Orchard Rd; Postal: 238843; Coords: 1.301959, 103.839828|Addr: Robinsons The Heeren, 260 Orchard Road; Postal: 238855; Coords: 1.302962, 103.837189|Addr: Robinsons Raffles City #03-01, 252 North Bridge Rd; Postal: 179103; Coords: 1.293906, 103.853348|Addr: Takashimaya D.S., 391 Orchard Road; Postal: 238873; Coords: 1.302707, 103.834290|Addr: TANGS Orchard, 310 Orchard Road; Postal: 238864; Coords: 1.305029, 103.833084|Addr: TANGS VivoCity #01-187, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2015-07-31 T23:59:59,CITI_125005,212_CITI_125005,Thierry Mugler,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_122523,212,"Tien Court, Copthorne King's Hotel Singapore","Tien Court, Copthorne King's Hotel Singapore",15% off food bill,15% off food bill,0,"Addr: 403 Havelock Road; Postal: 169632; Coords: 1.288404, 103.836319",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122523.jpg,0,0,2015-12-31 T23:59:59,CITI_122523,212_CITI_122523,"Tien Court, Copthorne King's Hotel Singapore",0,0,All,"- Valid from Monday to Sunday. 
- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_120885,212,"Tier Bar, Amara Sanctuary Resort Sentosa","Tier Bar, Amara Sanctuary Resort Sentosa",10% off total bill,10% off total bill,0,"Addr: 1 Larkhill Road, Sentosa Island; Postal: 099394; Coords: 1.253448, 103.818886",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120885.jpg,0,0,2015-12-31 T23:59:59,CITI_120885,212_CITI_120885,"Tier Bar, Amara Sanctuary Resort Sentosa",0,0,All,"- Not valid on Eve of and on Public Holidays and on other special occasions including Valentine's Day, Mother's Day, Father's Day, unless otherwise stated. 
- General terms and conditions apply.",0,0,0,0,Dining,Not available,0,0
212_122567,212,"Java+, Singapore Marriott Tang Plaza Hotel","Java+, Singapore Marriott Tang Plaza Hotel",15% off total bill (excluding breakfast and High Tea),15% off total bill (excluding breakfast and High Tea),0,"Addr: 1 Beach Road; Postal: 189673; Coords: 1.295791, 103.854042",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122567.jpg,0,0,2015-12-31 T23:59:59,CITI_122567,212_CITI_122567,"Tiffin Room, Raffles",0,0,All,"Not valid on Eve of and on Public Holidays and special occasions including Valentine’s Day, Chinese New Year, Mother’s Day, Formula One season, Christmas Day and New Year's Day. Not valid for premium wines and spirits.",0,0,0,0,Dining,Not available,0,0
212_124841,212,Timberland,Timberland,SGD10 voucher with minimum spend of SGD100 nett on Timberland...,SGD10 voucher with minimum spend of SGD100 nett on Timberland...,0,"Addr: CHRONOBREEZE, Raffles City S.C. #B1-42B, 252 North Bridge Road; Not available; Coords: 1.280094, 103.850952",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124841.jpg,0,0,2015-07-31 T23:59:59,CITI_124841,212_CITI_124841,Timberland,0,0,All,Not valid for sale items.,0,0,0,0,Shopping,Not available,0,0
212_124917,212,Timbuk2,Timbuk2,Up to 50% off selected items + additional 10% off with minimum...,Up to 50% off selected items + additional 10% off with minimum...,0,"Addr: Bugis Junction #03-26A, 200 Victoria Street; Postal: 188021; Coords: 1.299369, 103.854919",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124917.jpg,0,0,2015-08-02 T23:59:59,CITI_124917,212_CITI_124917,Timbuk2,0,0,All,Not valid for custom bags.,0,0,0,0,Shopping,Not available,0,0
212_125123,212,Times Travel,Times Travel,10% off regularpriced books,10% off regularpriced books,0,"Addr: Singapore Changi Airport Terminal 1 Transit Lounge East, #02-64, Singapore Changi Airport: Airport Boulevard; Postal: 819642; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 2 Check-In Hall South, #026-038, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 2 Transit Lounge South, #026-084-03, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 3 Transit Lounge South, #02-07, Singapore Changi Airport: Airport Boulevard; Postal: 819663; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 3 Check-In Hall North, #02-93, Singapore Changi Airport: Airport Boulevard; Postal: 819663; Coords: 1.356716, 103.986511",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125123.jpg,0,0,2015-12-31 T23:59:59,CITI_125123,212_CITI_125123,Times Travel,0,0,All,Offer on selected items only.,0,0,0,0,Shopping,Not available,0,0
212_124823,212,True Religion,True Religion,"Citibank Rewards Card:","Citibank Rewards Card:",0,"Addr: ION Orchard #B1-05; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Paragon #02-08, 290 Orchard Road; Postal: 238859; Coords: 1.304510, 103.836182|Addr: The Shoppes at Marina Bay Sands #B2-111, 10 Bayfront Avenue; Postal: 018958; Coords: 1.282275, 103.858322",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124823.jpg,0,0,2015-07-31 T23:59:59,CITI_124823,212_CITI_124823,True Religion,0,0,All,Offer valid on selected items only.,0,0,0,0,Shopping,Not available,0,0
212_124911,212,Universal Traveller,Universal Traveller,"15% off with purchase of 3 items","15% off with purchase of 3 items",0,"Addr: Changi City Point #02-28, 5 Changi Business Park Central 1; Postal: 486038; Coords: 1.334040, 103.963829|Addr: Chinatown Point #02-11, 133 New Bridge Road; Postal: 059413; Coords: 1.300741, 103.839653|Addr: Jurong Point #03-12, 1 Jurong West Central 2; Postal: 648886; Coords: 1.339341, 103.705383|Addr: Plaza Singapura #04-42, 68 Orchard Road; Postal: 238839; Coords: 1.300614, 103.845108|Addr: Tampines 1 #03-25, 10 Tampines Central 1; Postal: 529536; Coords: 1.354392, 103.945206|Addr: The Clementi Mall #04-10, 3155 Commonwealth Avenue West; Postal: 129588; Coords: 1.314918, 103.764313",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124911.jpg,0,0,2015-07-31 T23:59:59,CITI_124911,212_CITI_124911,Universal Traveller,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_124983,212,VDL,VDL,"Additional 5% off total purchase","Additional 5% off total purchase",0,"Addr: ION Orchard Linkway #B2-75, 2 Orchard Turn; Postal: 238801; Coords: 1.304106, 103.831779|Addr: Bugis Junction #02-21, 200 Victoria Street; Postal: 188021; Coords: 1.299369, 103.854919|Addr: Bedok Mall #01-35, 311 New Upper Changi Road; Postal: 467360; Coords: 1.324427, 103.931023|Addr: Jurong Point #01-02, Jurong West Central 2; Postal: 648886; Coords: 1.339563, 103.705750|Addr: Suntec City Tower 5 #02-338/9, 3 Temasek Boulevard; Postal: 038983; Coords: 1.294946, 103.859703",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124983.jpg,0,0,2015-07-31 T23:59:59,CITI_124983,212_CITI_124983,VDL,0,0,All,Not valid for bundles.,0,0,0,0,Shopping,Not available,0,0
212_123607,212,Vineyard,Vineyard,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 33 Hyderabad Road, #02-02 Hort Park; Postal: 119578; Coords: 1.278749, 103.801292",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123607.jpg,0,0,2015-12-31 T23:59:59,CITI_123607,212_CITI_123607,Vineyard,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_123571,212,"Wan Hao Chinese Restaurant, Singapore Marriott Tang Plaza Hotel","Wan Hao Chinese Restaurant, Singapore Marriott Tang Plaza Hotel",10% off total bill,10% off total bill,0,"Addr: 320 Orchard Road; Postal: 238865; Coords: 1.305236, 103.832542",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123571.jpg,0,0,2016-04-30 T23:59:59,CITI_123571,212_CITI_123571,"Wan Hao Chinese Restaurant, Singapore Marriott Tang Plaza Hotel",0,0,All,"Not valid on eve of and on public holidays, and other special occasions. Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_123577,212,"Wan Hao Chinese Restaurant, Singapore Marriott Tang Plaza Hotel","Wan Hao Chinese Restaurant, Singapore Marriott Tang Plaza Hotel","Citibank PremierMiles, Prestige and ULTIMA Cards","Citibank PremierMiles, Prestige and ULTIMA Cards",0,"Addr: 2 Stamford Road, Swissotel The Stamford, Level 3; Postal: 178882; Coords: 1.293196, 103.852814",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123577.jpg,0,0,2016-05-31 T23:59:59,CITI_123577,212_CITI_123577,Wooloomooloo Steakhouse,0,0,All,"Valid for dine-in only. Not valid on eve of and on Public Holidays, and special occasions i.e. Valentine’s Day, Mother’s Day, Father’s Day & Formula One Period. Not valid with other promotions, discount cards and promotional vouchers.",0,0,0,0,Dining,Not available,0,0
212_123609,212,Xi Men Ding,Xi Men Ding,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 1 HarbourWalk, #01-51A Vivocity; Postal: 098585; Coords: 1.264613, 103.823013",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123609.jpg,0,0,2015-12-31 T23:59:59,CITI_123609,212_CITI_123609,Xi Men Ding,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_122553,212,"Xin Cuisine Chinese Restaurant, Holiday Inn Singapore Atrium","Xin Cuisine Chinese Restaurant, Holiday Inn Singapore Atrium",20% off a la carte menu,20% off a la carte menu,0,"Addr: 317 Outram Road; Postal: 169075; Coords: 1.288886, 103.834290",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122553.jpg,0,0,2015-12-31 T23:59:59,CITI_122553,212_CITI_122553,"Xin Cuisine Chinese Restaurant, Holiday Inn Singapore Atrium",0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_125095,212,XTRA,XTRA,Additional SGD50 off for Red/White colour Sayl Chair at SGD749...,Additional SGD50 off for Red/White colour Sayl Chair at SGD749...,0,"Addr: Park Mall: 9 Penang Road, #01-01/02-01; Postal: 238459; Coords: 1.297863, 103.845215|Addr: Winsland House 1: 3 Killiney Road, #01-01/02; Postal: 239519; Coords: 1.299637, 103.840004",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125095.jpg,0,0,2015-07-31 T23:59:59,CITI_125095,212_CITI_125095,XTRA,0,0,All,Citi PremierMiles American Express,0,0,0,0,Shopping,Not available,0,0
212_107791,212,Zouk Club,Zouk Club,"Dance club that regularly hosts international guest DJs, 'live'...","Dance club that regularly hosts international guest DJs, 'live'...",0,"Addr: 17 Jiak Kim Street; Postal: 169420; Coords: 1.291245, 103.835403",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2015-12-31 T23:59:59,CITI_107791,212_CITI_107791,Zouk Club,0,0,All,"*Wednesday: Zouk and Phuture. Friday: Zouk, Phuture, Velvet Underground Dance. Saturday: Zouk, Phuture, Velvet Underground Dance.",0,0,0,0,Dining,Not available,0,0
212_107795,212,Zouk Wine Bar,Zouk Wine Bar,Zouk's pre club and chill out bar is contemporary by design and...,Zouk's pre club and chill out bar is contemporary by design and...,0,"Addr: 17 Jiak Kim Street; Postal: 169420; Coords: 1.291245, 103.835403",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/,0,0,2015-12-31 T23:59:59,CITI_107795,212_CITI_107795,Zouk Wine Bar,0,0,All,General terms & conditions apply.,0,0,0,0,Dining,Not available,0,0
